ref_start,ref_end,query_start,query_end,ref_length,query_length,ref,query,tag
62236761,62258989,263808,285063,64444167,1403641,chr20,utg000064l,unique
62425397,62445973,446101,465822,64444167,1403641,chr20,utg000064l,unique
62593263,62608844,605946,620977,64444167,1403641,chr20,utg000064l,unique
62709992,62755924,716079,760290,64444167,1403641,chr20,utg000064l,unique
62755323,62758236,760078,762950,64444167,1403641,chr20,utg000064l,repetitive
62793519,62810171,796576,812483,64444167,1403641,chr20,utg000064l,unique
62851108,62871723,851087,870922,64444167,1403641,chr20,utg000064l,unique
62888538,62909228,887344,907285,64444167,1403641,chr20,utg000064l,unique
62911527,62944357,909479,941324,64444167,1403641,chr20,utg000064l,unique
62993315,63013563,987857,1007204,64444167,1403641,chr20,utg000064l,unique
63030634,63049330,1024628,1042493,64444167,1403641,chr20,utg000064l,unique
63068440,63088509,1061726,1081077,64444167,1403641,chr20,utg000064l,unique
63094246,63100774,1085769,1092016,64444167,1403641,chr20,utg000064l,unique
63103458,63119757,1094505,1110152,64444167,1403641,chr20,utg000064l,unique
63246963,63266911,1233066,1252277,64444167,1403641,chr20,utg000064l,unique
63335261,63343610,1317324,1325374,64444167,1403641,chr20,utg000064l,unique
63500868,63519552,11372,29193,64444167,313961,chr20,utg000065l,unique
63752401,63764920,250810,262818,64444167,313961,chr20,utg000065l,unique
63817860,63832863,1,14368,64444167,388883,chr20,utg000066l,unique
63862574,63870525,42261,49807,64444167,388883,chr20,utg000066l,unique
63970706,63990771,144504,163732,64444167,388883,chr20,utg000066l,unique
64287706,64303869,61299,76871,64444167,76871,chr20,utg000067l,unique
