ref_start,ref_end,query_start,query_end,ref_length,query_length,ref,query,tag,alignment_length
1571700,1582242,1485444,1495822,64444167,2642832,chr20,tig00000034,repetitive,53970547
1605257,1617976,1485949,1498485,64444167,2642832,chr20,tig00000034,repetitive,53970547
53455557,53460260,147228,142591,64444167,153823,chr20,tig00000039,repetitive,53313032
53455557,53461571,1498611,1492730,64444167,1569841,chr20,tig00000052,repetitive,51962960
53455553,53461563,1529118,1523254,64444167,1569841,chr20,tig00000052,repetitive,51932445
129968,135994,1326595,1320698,64444167,6404681,chr20,tig00000017,repetitive,45710241
6270501,6277221,487354,493971,64444167,6404681,chr20,tig00000017,repetitive,45710241
7771196,7776969,1969066,1974784,64444167,6404681,chr20,tig00000017,repetitive,45710241
12663053,12665794,2787206,2784509,64444167,6404681,chr20,tig00000017,repetitive,45710241
12663862,12665794,537137,535227,64444167,6404681,chr20,tig00000017,repetitive,45710241
18601981,18606937,2307521,2302647,64444167,6404681,chr20,tig00000017,repetitive,45710241
23426111,23432144,1326595,1320696,64444167,6404681,chr20,tig00000017,repetitive,45710241
23589309,23595311,1326591,1320699,64444167,6404681,chr20,tig00000017,repetitive,45710241
30732427,30735246,2307403,2304630,64444167,6404681,chr20,tig00000017,repetitive,45710241
39368229,39373483,2787218,2782063,64444167,6404681,chr20,tig00000017,repetitive,45710241
43395968,43397152,5781094,5779931,64444167,6404681,chr20,tig00000017,repetitive,45710241
53503852,53509871,2787925,2782063,64444167,6404681,chr20,tig00000017,repetitive,45710241
53505439,53509607,537137,533030,64444167,6404681,chr20,tig00000017,repetitive,45710241
55859554,55864535,1326610,1321734,64444167,6404681,chr20,tig00000017,repetitive,45710241
53455563,53461564,1766725,1772612,64444167,4124521,chr20,tig00000027,repetitive,45710241
53472645,53478694,1772614,1766707,64444167,4124521,chr20,tig00000027,repetitive,45710241
39368786,39373484,142591,147218,64444167,153823,chr20,tig00000039,repetitive,39230893
39802658,39805336,2264211,2266854,64444167,3050487,chr20,tig00000032,repetitive,37541125
47826009,47833357,80512,73333,64444167,678059,chr20,tig00000102,repetitive,32916765
47834661,47837108,66504,64100,64444167,678059,chr20,tig00000102,repetitive,32916765
48488902,48501665,84807,72339,64444167,678059,chr20,tig00000102,repetitive,32916765
47894719,47905387,352900,342503,64444167,363747,chr20,tig00000115,repetitive,32404101
8108867,8114141,2218720,2213549,64444167,8414576,chr20,tig00000427,repetitive,31622721
12801018,12806281,2218719,2213542,64444167,8414576,chr20,tig00000427,repetitive,31622721
18601677,18606940,2213542,2218721,64444167,8414576,chr20,tig00000427,repetitive,31622721
23426874,23432139,2213542,2218720,64444167,8414576,chr20,tig00000427,repetitive,31622721
39369757,39372170,2642670,2645080,64444167,8414576,chr20,tig00000427,repetitive,31622721
53455562,53460808,2218721,2213542,64444167,8414576,chr20,tig00000427,repetitive,31622721
53473410,53478673,2213542,2218720,64444167,8414576,chr20,tig00000427,repetitive,31622721
56108003,56109730,3453271,3454949,64444167,8414576,chr20,tig00000427,repetitive,31622721
29567525,29582809,59746,44663,64444167,201929,chr20,tig00000438,repetitive,29523063
26651387,26672145,73683,53753,64444167,105573,chr20,tig00000183,repetitive,23743661
26712521,26719129,70586,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
26714571,26727288,76189,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
26724570,26731511,64175,57462,64444167,105573,chr20,tig00000183,repetitive,23743661
26734102,26738009,67996,64158,64444167,105573,chr20,tig00000183,repetitive,23743661
26735273,26746075,64175,53749,64444167,105573,chr20,tig00000183,repetitive,23743661
26753845,26774627,73704,53745,64444167,105573,chr20,tig00000183,repetitive,23743661
26864306,26885102,73721,53753,64444167,105573,chr20,tig00000183,repetitive,23743661
26888071,26895376,71246,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
26885351,26903453,71246,53753,64444167,105573,chr20,tig00000183,repetitive,23743661
26902382,26915097,76181,64172,64444167,105573,chr20,tig00000183,repetitive,23743661
26912377,26923179,64175,53743,64444167,105573,chr20,tig00000183,repetitive,23743661
26923119,26935830,76177,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
26933118,26943914,64172,53749,64444167,105573,chr20,tig00000183,repetitive,23743661
26941273,26952074,64175,53749,64444167,105573,chr20,tig00000183,repetitive,23743661
26931281,26954793,76181,53749,64444167,105573,chr20,tig00000183,repetitive,23743661
26967136,26981196,73720,60213,64444167,105573,chr20,tig00000183,repetitive,23743661
26991787,27003467,73714,62533,64444167,105573,chr20,tig00000183,repetitive,23743661
27003151,27021933,71861,53753,64444167,105573,chr20,tig00000183,repetitive,23743661
27011337,27032140,73718,53741,64444167,105573,chr20,tig00000183,repetitive,23743661
27048213,27064944,69949,53744,64444167,105573,chr20,tig00000183,repetitive,23743661
27086455,27098429,65335,53756,64444167,105573,chr20,tig00000183,repetitive,23743661
27086455,27098401,67996,56406,64444167,105573,chr20,tig00000183,repetitive,23743661
27127766,27145507,70900,53753,64444167,105573,chr20,tig00000183,repetitive,23743661
27170938,27185129,73720,60087,64444167,105573,chr20,tig00000183,repetitive,23743661
27188786,27201501,76185,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
27188786,27209584,73720,53749,64444167,105573,chr20,tig00000183,repetitive,23743661
27214083,27224879,64172,53753,64444167,105573,chr20,tig00000183,repetitive,23743661
27205136,27216797,75241,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
27225641,27236444,64175,53750,64444167,105573,chr20,tig00000183,repetitive,23743661
27216527,27228356,75382,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
27218361,27231076,76187,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
27252260,27261848,73348,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
27249136,27269920,73712,53760,64444167,105573,chr20,tig00000183,repetitive,23743661
27262049,27274762,76189,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
27283774,27294577,64175,53751,64444167,105573,chr20,tig00000183,repetitive,23743661
27278864,27294544,71531,56406,64444167,105573,chr20,tig00000183,repetitive,23743661
27325237,27336919,73723,62533,64444167,105573,chr20,tig00000183,repetitive,23743661
27360254,27383773,76186,53744,64444167,105573,chr20,tig00000183,repetitive,23743661
27384764,27402789,73683,56391,64444167,105573,chr20,tig00000183,repetitive,23743661
27417083,27436512,76138,57619,64444167,105573,chr20,tig00000183,repetitive,23743661
27455087,27475881,73719,53753,64444167,105573,chr20,tig00000183,repetitive,23743661
27468345,27489147,73719,53744,64444167,105573,chr20,tig00000183,repetitive,23743661
27505006,27518560,73683,60658,64444167,105573,chr20,tig00000183,repetitive,23743661
27538518,27543033,66990,62569,64444167,105573,chr20,tig00000183,repetitive,23743661
27563522,27577804,73710,60000,64444167,105573,chr20,tig00000183,repetitive,23743661
27577611,27581108,67996,64562,64444167,105573,chr20,tig00000183,repetitive,23743661
27577611,27581104,65335,61902,64444167,105573,chr20,tig00000183,repetitive,23743661
27604119,27616085,65335,53760,64444167,105573,chr20,tig00000183,repetitive,23743661
27604119,27608010,67996,64172,64444167,105573,chr20,tig00000183,repetitive,23743661
27631821,27634672,65335,62533,64444167,105573,chr20,tig00000183,repetitive,23743661
27631821,27634672,67996,65201,64444167,105573,chr20,tig00000183,repetitive,23743661
27634368,27652120,73410,56373,64444167,105573,chr20,tig00000183,repetitive,23743661
27689096,27692983,67996,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
27694364,27700970,70586,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
27698255,27709055,64175,53753,64444167,105573,chr20,tig00000183,repetitive,23743661
27701886,27713550,75241,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
27710836,27715026,64175,60087,64444167,105573,chr20,tig00000183,repetitive,23743661
27728507,27739300,64175,53753,64444167,105573,chr20,tig00000183,repetitive,23743661
27726994,27731223,68323,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
27741290,27756939,76181,61295,64444167,105573,chr20,tig00000183,repetitive,23743661
27806018,27821709,68971,53768,64444167,105573,chr20,tig00000183,repetitive,23743661
27830845,27849481,73717,55828,64444167,105573,chr20,tig00000183,repetitive,23743661
27849359,27865748,69620,53760,64444167,105573,chr20,tig00000183,repetitive,23743661
27894806,27900392,69620,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
27894806,27908457,66990,53768,64444167,105573,chr20,tig00000183,repetitive,23743661
27909252,27912459,67332,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
27909743,27920545,64175,53753,64444167,105573,chr20,tig00000183,repetitive,23743661
27912669,27931378,76181,58375,64444167,105573,chr20,tig00000183,repetitive,23743661
27948520,27960222,75276,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
27948520,27961796,72801,60000,64444167,105573,chr20,tig00000183,repetitive,23743661
27965357,27978057,76181,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
27975346,27986149,64175,53743,64444167,105573,chr20,tig00000183,repetitive,23743661
27980015,28003481,76137,53753,64444167,105573,chr20,tig00000183,repetitive,23743661
28024819,28036863,75573,64179,64444167,105573,chr20,tig00000183,repetitive,23743661
28024819,28040941,73101,57607,64444167,105573,chr20,tig00000183,repetitive,23743661
28050528,28062171,73683,62533,64444167,105573,chr20,tig00000183,repetitive,23743661
28087698,28094291,71531,65201,64444167,105573,chr20,tig00000183,repetitive,23743661
28087698,28094291,68971,62533,64444167,105573,chr20,tig00000183,repetitive,23743661
28168093,28174018,70915,65201,64444167,105573,chr20,tig00000183,repetitive,23743661
28168101,28174018,68323,62533,64444167,105573,chr20,tig00000183,repetitive,23743661
28194015,28200129,65201,59246,64444167,105573,chr20,tig00000183,repetitive,23743661
28193540,28200129,68323,61863,64444167,105573,chr20,tig00000183,repetitive,23743661
28210020,28213216,68323,65201,64444167,105573,chr20,tig00000183,repetitive,23743661
28302918,28310877,72801,65201,64444167,105573,chr20,tig00000183,repetitive,23743661
28302918,28310877,70264,62533,64444167,105573,chr20,tig00000183,repetitive,23743661
28372041,28374893,67996,65201,64444167,105573,chr20,tig00000183,repetitive,23743661
28372041,28374893,65335,62533,64444167,105573,chr20,tig00000183,repetitive,23743661
28462079,28464931,65335,62533,64444167,105573,chr20,tig00000183,repetitive,23743661
28462079,28464931,67996,65201,64444167,105573,chr20,tig00000183,repetitive,23743661
28480050,28482769,65201,62533,64444167,105573,chr20,tig00000183,repetitive,23743661
28479917,28482769,67996,65201,64444167,105573,chr20,tig00000183,repetitive,23743661
23427431,23432145,142591,147227,64444167,153823,chr20,tig00000039,repetitive,23289554
23427715,23432135,1109603,1105280,64444167,4164877,chr20,tig00000429,repetitive,22322532
23430513,23431227,1241916,1242623,64444167,4164877,chr20,tig00000429,repetitive,22189311
18601524,18606939,1493598,1498907,64444167,2154935,chr20,tig00000432,repetitive,22189311
25779208,25781865,1934315,1936958,64444167,2154935,chr20,tig00000432,repetitive,22189311
25781865,25793142,1937129,1948216,64444167,2154935,chr20,tig00000432,repetitive,22189311
25793623,25845152,1948280,1999104,64444167,2154935,chr20,tig00000432,repetitive,22189311
25845156,25855099,1938458,1948216,64444167,2154935,chr20,tig00000432,repetitive,22189311
25916045,25931493,2091226,2076043,64444167,2154935,chr20,tig00000432,repetitive,22189311
26062763,26076644,1948216,1934534,64444167,2154935,chr20,tig00000432,repetitive,22189311
26081006,26095179,1930785,1916888,64444167,2154935,chr20,tig00000432,repetitive,22189311
30207701,30226816,2094796,2076044,64444167,2154935,chr20,tig00000432,repetitive,22189311
39368229,39373484,1493745,1498904,64444167,2154935,chr20,tig00000432,repetitive,22189311
53455557,53461563,1498912,1493022,64444167,2154935,chr20,tig00000432,repetitive,22189311
23426115,23432143,1490492,1496392,64444167,1568282,chr20,tig00000055,repetitive,21941651
18602234,18606939,142591,147221,64444167,153823,chr20,tig00000039,repetitive,18464348
21888896,21893671,3872468,3867791,64444167,4164877,chr20,tig00000429,repetitive,18021203
18949968,18954391,1335256,1330908,64444167,1568282,chr20,tig00000055,repetitive,17619135
18601524,18606940,1481362,1476074,64444167,1569841,chr20,tig00000052,repetitive,17125578
18601524,18606939,1493310,1498605,64444167,1569841,chr20,tig00000052,repetitive,17113629
12801006,12805440,1105262,1109603,64444167,4164877,chr20,tig00000429,repetitive,11700178
11634382,11638820,1109603,1105257,64444167,4164877,chr20,tig00000429,repetitive,10529217
11632780,11638818,1329374,1335270,64444167,1568282,chr20,tig00000055,repetitive,10309444
9860036,9860750,1241916,1242623,64444167,4164877,chr20,tig00000429,repetitive,8618834
8108857,8113591,147231,142591,64444167,153823,chr20,tig00000039,repetitive,7966360
8108873,8113307,1105280,1109603,64444167,4164877,chr20,tig00000429,repetitive,7008027
8109951,8114915,2266854,2262011,64444167,3050487,chr20,tig00000032,repetitive,5848061
7116176,7122197,1335264,1329373,64444167,1568282,chr20,tig00000055,repetitive,5786933
7116179,7119491,1496392,1493148,64444167,1568282,chr20,tig00000055,repetitive,5623099
1920731,1922651,30546,28657,64444167,38241,chr20,tig00000065,repetitive,1892105
1571669,1580575,29542,38240,64444167,38241,chr20,tig00000065,repetitive,1551033
